iso_time,mcu_ms,seq,v_pack,v_pckp,cell1,cell2,i,i_avg,p,soc,cap_mah,full_mah,age,cycles,temp,die_temp,flow,chg_fet,dis_fet,full,ship,faulted,permfail,tte_s,ttf_s,status,prot_status,prot_alrt,nbatt_status
2026-08-14T04:04:50.646,2902553,11552,7.9153,7.9062,3.9596,3.9607,-0.0321,-0.0328,-0.128,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:51.144,2903053,11554,7.9153,7.9062,3.9592,3.9607,-0.03,-0.0325,-0.12,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:51.643,2903553,11556,7.9153,7.9062,3.9588,3.9597,-0.0325,-0.0328,-0.129,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:52.142,2904053,11558,7.9153,7.9062,3.9588,3.9603,-0.0378,-0.0331,-0.15,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:52.640,2904553,11560,7.9153,7.9062,3.9584,3.9603,-0.0271,-0.0325,-0.108,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:53.138,2905053,11562,7.9153,7.9062,3.9588,3.9608,-0.0225,-0.0325,-0.089,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:53.637,2905553,11564,7.9153,7.9062,3.9588,3.9597,-0.0256,-0.0318,-0.102,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:54.136,2906053,11566,7.9153,7.9062,3.9592,3.9605,-0.0281,-0.0315,-0.112,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:54.635,2906553,11568,7.9153,7.9062,3.9592,3.9605,-0.0384,-0.0318,-0.153,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:55.134,2907053,11570,7.9153,7.9062,3.9603,3.9605,-0.0325,-0.0312,-0.129,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:55.633,2907553,11572,7.9153,7.9062,3.9603,3.9614,-0.0346,-0.0315,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:56.131,2908053,11574,7.9153,7.9062,3.9601,3.9614,-0.0265,-0.0312,-0.105,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:56.629,2908553,11576,7.9153,7.9062,3.9584,3.9601,-0.03,-0.0309,-0.12,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:57.129,2909053,11578,7.9153,7.9062,3.9584,3.961,-0.0337,-0.0309,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:57.627,2909553,11580,7.9153,7.9062,3.9592,3.9614,-0.0371,-0.0312,-0.148,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:58.126,2910053,11582,7.9153,7.9062,3.9581,3.9614,-0.0306,-0.0315,-0.121,77.4,8831,11400,115.9,0.0,22.8,24.7,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:58.624,2910553,11584,7.9153,7.9062,3.9614,3.9592,-0.0321,-0.0315,-0.128,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:59.123,2911053,11586,7.9153,7.9062,3.9614,3.9601,-0.0346,-0.0325,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:04:59.621,2911553,11588,7.9153,7.9062,3.9586,3.9601,-0.0259,-0.0318,-0.104,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:00.120,2912053,11590,7.9153,7.9062,3.9592,3.961,-0.0287,-0.0315,-0.115,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:00.619,2912553,11592,7.9153,7.9062,3.9592,3.9632,-0.0365,-0.0318,-0.145,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:01.118,2913053,11594,7.9153,7.9084,3.9592,3.9632,-0.0309,-0.0318,-0.123,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:01.617,2913553,11596,7.9153,7.9084,3.9578,3.9632,-0.0337,-0.0318,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:02.115,2914053,11598,7.9153,7.9084,3.9601,3.9603,-0.0246,-0.0315,-0.099,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:02.614,2914553,11600,7.9153,7.9084,3.9601,3.961,-0.0296,-0.0315,-0.118,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:03.113,2915053,11602,7.9153,7.9084,3.9581,3.961,-0.0284,-0.0315,-0.113,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:03.612,2915553,11604,7.9153,7.9084,3.9586,3.961,-0.0331,-0.0315,-0.131,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:04.110,2916053,11606,7.9153,7.9084,3.9586,3.9597,-0.0178,-0.0306,-0.072,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:04.610,2916553,11608,7.9153,7.9084,3.9586,3.961,-0.0309,-0.0306,-0.123,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:05.108,2917053,11610,7.9153,7.9084,3.9581,3.961,-0.0365,-0.0309,-0.145,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:05.607,2917553,11612,7.9153,7.9084,3.9581,3.961,-0.024,-0.0306,-0.096,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:06.106,2918053,11614,7.9153,7.9084,3.9578,3.9619,-0.02,-0.03,-0.08,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:06.605,2918553,11616,7.9153,7.9084,3.9593,3.9619,-0.0403,-0.0306,-0.16,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:07.104,2919053,11618,7.9153,7.9084,3.9581,3.961,-0.04,-0.0309,-0.158,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:07.602,2919553,11620,7.9153,7.9084,3.9581,3.961,-0.0346,-0.0312,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:08.101,2920053,11622,7.9153,7.9084,3.9571,3.9607,-0.0312,-0.0315,-0.124,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:08.600,2920553,11624,7.9153,7.9084,3.9599,3.9607,-0.0359,-0.0318,-0.142,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:09.098,2921053,11626,7.9153,7.9084,3.9599,3.9601,-0.035,-0.0321,-0.139,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:09.597,2921553,11628,7.9153,7.9084,3.9578,3.9607,-0.0337,-0.0321,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:10.096,2922053,11630,7.9153,7.9084,3.9577,3.9607,-0.0384,-0.0325,-0.153,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:10.594,2922553,11632,7.9153,7.9084,3.9577,3.9614,-0.0346,-0.0334,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:11.093,2923053,11634,7.9153,7.9084,3.9577,3.9616,-0.0303,-0.0334,-0.12,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:11.592,2923553,11636,7.9153,7.9084,3.9586,3.9612,-0.024,-0.0337,-0.096,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:12.090,2924053,11638,7.9153,7.9084,3.9586,3.9612,-0.0346,-0.0331,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:12.589,2924553,11640,7.9153,7.9084,3.9586,3.9628,-0.034,-0.0331,-0.136,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:13.088,2925053,11642,7.9153,7.9084,3.9607,3.959,-0.0368,-0.0331,-0.147,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:13.586,2925553,11644,7.9153,7.9084,3.9603,3.959,-0.0346,-0.0331,-0.137,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:14.085,2926053,11646,7.9153,7.9084,3.9582,3.9616,-0.0368,-0.0337,-0.147,77.4,8831,11400,115.9,0.0,22.8,24.7,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:14.584,2926553,11648,7.9153,7.9084,3.9582,3.9603,-0.0353,-0.0337,-0.14,77.4,8831,11400,115.9,0.0,22.8,24.7,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:15.082,2927053,11650,7.9153,7.9084,3.9584,3.9617,-0.0309,-0.0337,-0.123,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:15.581,2927553,11652,7.9153,7.9084,3.9592,3.9617,-0.0406,-0.034,-0.161,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:16.080,2928053,11654,7.9153,7.9084,3.9592,3.9614,-0.0362,-0.0343,-0.144,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:16.578,2928553,11656,7.9153,7.9084,3.9596,3.961,-0.0309,-0.034,-0.123,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:17.077,2929053,11658,7.9153,7.9084,3.9592,3.961,-0.0378,-0.0343,-0.15,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:17.576,2929553,11660,7.9153,7.9084,3.9586,3.9599,-0.0337,-0.0346,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.2,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:18.075,2930053,11662,7.9153,7.9084,3.9586,3.9614,-0.0359,-0.0346,-0.142,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:18.573,2930553,11664,7.9153,7.9084,3.9592,3.9621,-0.0278,-0.034,-0.11,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:19.072,2931053,11666,7.9153,7.9084,3.9586,3.9621,-0.0228,-0.0334,-0.091,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:19.570,2931553,11668,7.9153,7.9084,3.9586,3.9612,-0.0143,-0.0321,-0.057,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:20.070,2932053,11670,7.9153,7.9084,3.9597,3.9603,-0.0393,-0.0325,-0.156,77.4,8831,11400,115.9,0.0,22.8,24.7,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:20.569,2932553,11672,7.9153,7.9084,3.9571,3.9603,-0.0359,-0.0328,-0.142,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:21.067,2933053,11674,7.9153,7.9084,3.9582,3.9608,-0.0209,-0.0321,-0.083,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:21.566,2933553,11676,7.9153,7.9084,3.9582,3.9608,-0.0418,-0.0328,-0.166,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:22.064,2934053,11678,7.9153,7.9084,3.9584,3.9612,-0.0284,-0.0325,-0.113,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:22.563,2934553,11680,7.9153,7.9084,3.9592,3.9612,-0.025,-0.0315,-0.099,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:23.062,2935053,11682,7.9153,7.9084,3.9592,3.9612,-0.0284,-0.0312,-0.113,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:23.561,2935553,11684,7.919,7.9078,3.9592,3.9612,-0.0403,-0.0315,-0.16,77.4,8831,11400,115.9,0.0,22.8,24.3,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:24.060,2936053,11686,7.919,7.9078,3.9584,3.9612,-0.0328,-0.0315,-0.131,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:24.558,2936553,11688,7.919,7.9078,3.9597,3.9608,-0.0278,-0.0315,-0.11,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:25.057,2937053,11690,7.919,7.9078,3.9597,3.9614,-0.0184,-0.0309,-0.073,77.4,8831,11400,115.9,0.0,22.8,24.3,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:25.555,2937553,11692,7.919,7.9078,3.9592,3.9614,-0.0271,-0.0306,-0.108,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:26.055,2938053,11694,7.919,7.9078,3.9596,3.9603,-0.0425,-0.0309,-0.169,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:26.554,2938553,11696,7.919,7.9078,3.9596,3.9607,-0.0318,-0.0309,-0.126,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:27.051,2939053,11698,7.919,7.9078,3.9601,3.9612,-0.0225,-0.0303,-0.089,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:27.551,2939553,11700,7.919,7.9078,3.9588,3.9612,-0.0321,-0.0303,-0.128,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:28.049,2940053,11702,7.919,7.9078,3.9582,3.9608,-0.03,-0.0303,-0.12,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:28.547,2940553,11704,7.919,7.9078,3.9582,3.9599,-0.02,-0.0296,-0.08,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:29.047,2941053,11706,7.919,7.9078,3.959,3.9599,-0.0328,-0.0296,-0.131,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:29.548,2941553,11708,7.919,7.9078,3.9596,3.9607,-0.0337,-0.0303,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:30.044,2942053,11710,7.919,7.9078,3.9596,3.9603,-0.0303,-0.0303,-0.121,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:30.543,2942553,11712,7.919,7.9078,3.9593,3.9612,-0.0406,-0.0309,-0.161,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:31.042,2943053,11714,7.919,7.9078,3.9581,3.9612,-0.0409,-0.0315,-0.163,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:31.540,2943553,11716,7.919,7.9078,3.959,3.9621,-0.025,-0.0315,-0.099,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:32.039,2944053,11718,7.919,7.9078,3.959,3.9603,-0.0312,-0.0309,-0.124,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:32.537,2944553,11720,7.919,7.9078,3.9592,3.9603,-0.0271,-0.0309,-0.108,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:33.036,2945053,11722,7.919,7.9078,3.9603,3.9616,-0.035,-0.0315,-0.139,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:33.535,2945553,11724,7.919,7.9078,3.9603,3.9612,-0.0262,-0.0312,-0.104,77.4,8831,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:34.034,2946053,11726,7.919,7.9078,3.9599,3.961,-0.0328,-0.0303,-0.131,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:34.532,2946553,11728,7.919,7.9078,3.9578,3.961,-0.0203,-0.03,-0.081,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:35.031,2947053,11730,7.919,7.9078,3.9588,3.961,-0.0296,-0.03,-0.118,77.4,8831,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:35.530,2947553,11732,7.919,7.9078,3.9588,3.9617,-0.0337,-0.0303,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.6,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:36.028,2948053,11734,7.919,7.9078,3.9581,3.9617,-0.0278,-0.0303,-0.11,77.4,8831,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:36.527,2948553,11736,7.919,7.9078,3.9596,3.9601,-0.034,-0.03,-0.136,77.4,8831,11400,115.9,0.0,22.8,24.7,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:37.025,2949053,11738,7.919,7.9078,3.9596,3.9608,-0.0268,-0.03,-0.107,77.4,8831,11400,115.9,0.0,22.8,24.7,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:37.529,2949553,11740,7.919,7.9078,3.9592,3.9621,-0.0412,-0.0303,-0.164,77.4,8831,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:38.023,2950053,11742,7.919,7.9078,3.9593,3.9621,-0.0309,-0.0309,-0.123,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:38.522,2950553,11744,7.919,7.9078,3.9582,3.9612,-0.0337,-0.0309,-0.134,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:39.021,2951053,11746,7.919,7.9078,3.9582,3.961,-0.0384,-0.0315,-0.153,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:39.519,2951553,11748,7.919,7.9078,3.9592,3.961,-0.034,-0.0318,-0.136,77.4,8831,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:40.017,2952053,11750,7.919,7.9078,3.9597,3.9603,-0.0284,-0.0315,-0.113,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:40.516,2952553,11752,7.919,7.9078,3.9597,3.9619,-0.0159,-0.0306,-0.064,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:41.015,2953053,11754,7.919,7.9078,3.9582,3.961,-0.0265,-0.0309,-0.105,77.4,8832,11400,115.9,0.0,22.7,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:41.514,2953553,11756,7.919,7.9078,3.959,3.961,-0.0337,-0.0309,-0.134,77.4,8832,11400,115.9,0.0,22.7,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:42.012,2954053,11758,7.919,7.9078,3.9578,3.9603,-0.0443,-0.0309,-0.176,77.4,8832,11400,115.9,0.0,22.7,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:42.510,2954553,11760,7.919,7.9078,3.9578,3.9616,-0.0265,-0.0312,-0.105,77.4,8832,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:43.009,2955053,11762,7.919,7.9078,3.9593,3.9616,-0.0325,-0.0315,-0.129,77.4,8832,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:43.508,2955553,11764,7.919,7.9078,3.9603,3.961,-0.0318,-0.0315,-0.126,77.4,8832,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:44.007,2956053,11766,7.919,7.9078,3.9603,3.9623,-0.0453,-0.0321,-0.18,77.4,8832,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:44.505,2956553,11768,7.919,7.9078,3.9593,3.9619,-0.029,-0.0318,-0.115,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:45.005,2957053,11770,7.919,7.9078,3.9596,3.9619,-0.0225,-0.0312,-0.089,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:45.503,2957553,11772,7.919,7.8996,3.9596,3.9607,-0.0362,-0.0315,-0.144,77.4,8832,11400,115.9,0.0,22.8,24.2,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:46.001,2958053,11774,7.9212,7.8996,3.9596,3.9607,-0.0284,-0.0321,-0.113,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:46.500,2958553,11776,7.9212,7.8996,3.9597,3.9607,-0.0343,-0.0325,-0.137,77.4,8832,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:46.998,2959053,11778,7.9212,7.8996,3.9581,3.961,-0.0271,-0.0318,-0.108,77.4,8832,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:47.497,2959553,11780,7.9212,7.8996,3.9581,3.961,-0.0115,-0.0306,-0.046,77.4,8832,11400,115.9,0.0,22.8,24.4,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:47.996,2960053,11782,7.9212,7.8996,3.9592,3.9607,-0.0371,-0.0306,-0.148,77.4,8832,11400,115.9,0.0,22.8,24.5,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:48.495,2960553,11784,7.9212,7.8996,3.9586,3.9607,-0.0359,-0.0312,-0.142,77.4,8832,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:48.993,2961053,11786,7.9212,7.8996,3.9586,3.9605,-0.0268,-0.0312,-0.107,77.4,8832,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:49.492,2961553,11788,7.9212,7.8996,3.9597,3.9596,-0.0287,-0.0312,-0.115,77.4,8832,11400,115.9,0.0,22.8,24.6,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:49.992,2962053,11790,7.9212,7.8996,3.9573,3.9596,-0.0309,-0.0312,-0.123,77.4,8832,11400,115.9,0.0,22.8,24.4,discharging,True,True,False,False,False,False,0,0,32770,0,1024,0
2026-08-14T04:05:50.489,2962553,11792,7.9212,7.8996,3.9581,3.9596,-0.0296,-0.0315,-0.118,77.4,8832,11400,115.9,0.0,22.8,24.5,idle,True,True,False,False,False,False,0,0,32770,0,1024,0
